,GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,CIUDAD,COD_OFI,D_Marzo,D_Abril,D_Mayo,D_Junio,D_Julio,D_Agosto,D_Septiembre,M_MOROSO,MONTO,SEGURO,FUGA
1951,M,196487,45.0,UNV,CAS,SANTIAGO,90,662769,572481,0,507042,1172,0,54,2,900000,NO,FUGA
1952,M,52502,46.0,MED,CAS,SANTIAGO,55,0,16508,0,513652,0,0,1547,1,3100000,SI,FUGA
1953,M,336404,43.0,UNV,CAS,SANTIAGO,31,0,109522,0,0,712,0,1,1,2900000,NO,FUGA
1954,F,227410,60.0,TEC,SEP,CASTRO,63,0,0,0,0,9,0,0,1,2100000,NO,NO FUGA
1955,M,172446,46.0,MED,CAS,CONCEPCION,151,0,0,0,0,0,265,13,0,2000000,NO,NO FUGA
1956,M,88834,49.0,UNV,CAS,ARICA,138,0,327574,0,1610957,448,0,14374,3,2900000,NO,FUGA
1957,M,153227,52.0,MED,CAS,SANTIAGO,76,0,621,0,234831,62,0,196,1,1900000,NO,FUGA
1958,M,1483169,36.0,UNV,CAS,SANTIAGO,84,0,944410,0,260799,0,23747,821,0,8000000,NO,NO FUGA
1959,M,648473,38.0,MED,CAS,CALAMA,12,0,391966,0,0,31,23045,0,1,5800000,NO,NO FUGA
1960,M,67481,48.0,UNV,CAS,SANTIAGO,55,0,237006,0,0,772,0,0,1,900000,NO,FUGA
1961,M,1408938,51.0,MED,CAS,SANTIAGO,85,0,0,0,355829,0,0,94,1,8000000,NO,FUGA
1962,M,82833,54.0,TEC,SEP,CONCEPCION,27,0,74288,0,483564,705,0,673,2,600000,SI,FUGA
1963,M,173616,35.0,TEC,CAS,SANTIAGO,54,0,364984,0,0,0,6574,0,0,2100000,NO,NO FUGA
1964,M,72460,40.0,MED,CAS,SANTIAGO,100,0,617913,4655419,0,0,0,821,1,8000000,NO,FUGA
1965,F,1077345,31.0,MED,SEP,SANTIAGO,84,0,355467,0,0,0,0,9,0,4500000,NO,NO FUGA
1966,M,116860,52.0,UNV,SOL,SANTIAGO,24,0,3143082,1351328,0,63,0,3061,1,1400000,NO,NO FUGA
1967,F,3415100,33.0,TEC,SOL,PUNTA ARENAS,71,0,1525768,0,0,34,0,0,1,2400000,NO,NO FUGA
1968,M,3746362,45.0,MED,CAS,SANTIAGO,55,0,207053,0,150321,94,0,2,2,2900000,NO,FUGA
1969,F,1869667,52.0,MED,CAS,ANTOFAGASTA,14,0,268627,0,0,1,8764,0,1,8000000,NO,NO FUGA
1970,M,856323,39.0,MED,CAS,RENGO,56,0,0,0,36656,1,0,40,1,5100000,NO,NO FUGA
1971,M,319263,47.0,UNV,CAS,ARICA,138,0,37372,167939,0,616,0,0,1,2800000,NO,FUGA
1972,F,247023,45.0,UNV,CAS,SANTIAGO,57,0,156,0,263156,10,0,298,1,1600000,NO,FUGA
1973,M,350887,38.0,MED,CAS,CHILLAN,67,0,267551,0,1631,4,779,235,1,3500000,NO,NO FUGA
1974,F,2468092,38.0,TEC,VIU,SANTIAGO,96,0,847674,0,1945102,2789,0,12622,1,5600000,SI,NO FUGA
1975,M,360197,37.0,MED,CAS,SAN FERNANDO,56,0,91785,0,0,82,0,0,2,2400000,NO,NO FUGA
1976,F,1489155,39.0,TEC,SOL,CONCEPCION,27,474319,0,0,0,4865,0,27354,3,7200000,NO,NO FUGA
1977,M,1053556,44.0,UNV,CAS,SANTIAGO,55,0,49571,0,0,79,0,0,1,2200000,SI,FUGA
1978,F,297597,45.0,UNV,CAS,SANTIAGO,31,0,2816,0,191340,246,0,151,2,1500000,NO,FUGA
1979,F,289235,42.0,UNV,CAS,SANTIAGO,31,0,165812,0,44089,0,1145,406,1,1600000,NO,FUGA
1980,F,45495,41.0,TEC,SOL,SANTIAGO,74,0,7191,0,163882,447,0,29,1,4700000,SI,NO FUGA
1981,F,349862,43.0,TEC,CAS,CURICO,23,0,0,0,0,0,0,0,0,2200000,NO,NO FUGA
1982,M,313957,55.0,UNV,CAS,SANTIAGO,122,0,0,0,0,31,0,51,1,6500000,SI,NO FUGA
1983,F,3107426,30.0,TEC,CAS,SANTIAGO,52,0,170028,0,0,0,6347,0,0,4400000,NO,NO FUGA
1984,F,264913,44.0,MED,CAS,SANTIAGO,103,0,182767,0,0,1,0,8869,1,3000000,NO,NO FUGA
1985,F,19657,53.0,TEC,SOL,CALAMA,12,1366281,20637,0,460903,879,0,232,1,500000,SI,NO FUGA
1986,M,300552,37.0,UNV,CAS,SANTIAGO,82,0,529113,0,0,431,12,0,1,5900000,NO,NO FUGA
1987,F,367123,49.0,MED,CAS,SANTIAGO,59,0,69270,0,0,0,0,4636,0,1400000,NO,NO FUGA
1988,F,57553,32.0,UNV,CAS,SANTIAGO,130,0,1432,0,28724,584,0,133,2,1300000,SI,NO FUGA
1989,F,32589,61.0,MED,CAS,SANTIAGO,55,334970,36071,0,0,1027,89,0,3,550000,NO,NO FUGA
1990,F,85633,55.0,UNV,CAS,SANTIAGO,83,0,261770,0,60070,202,17508,25,1,4500000,NO,FUGA
1991,M,404638,51.0,UNV,CAS,PUERTO VARAS,62,272760,0,0,0,727,0,5200,1,3500000,NO,NO FUGA
1992,F,50253,34.0,TEC,SOL,LLANQUIHUE,60,441028,116977,0,486822,322,0,16661,1,1500000,SI,NO FUGA
1993,F,599826,26.0,UNV,CAS,ARICA,138,2051,9785,0,55224,1112,0,121,2,1600000,NO,FUGA
1994,M,388664,46.0,UNV,CAS,SANTIAGO,40,1604887,26732,0,478667,1437,9573,221,2,1600000,NO,FUGA
1995,F,544484,50.0,UNV,CAS,SANTIAGO,31,531382,757,0,175485,113,0,256,3,3800000,NO,FUGA
1996,M,590533,47.0,TEC,CAS,SANTIAGO,19,0,205564,0,398548,776,0,4427,3,5100000,NO,FUGA
1997,M,224652,46.0,UNV,CAS,PUNTA ARENAS,71,0,10809,0,0,0,0,0,1,2300000,NO,NO FUGA
1998,M,862326,40.0,UNV,CAS,SANTIAGO,55,1393428,64221,0,379079,2792,0,106,2,1500000,NO,FUGA
1999,F,421974,51.0,UNV,CAS,PUERTO MONTT,60,0,222594,0,0,687,3250,0,2,8000000,NO,NO FUGA
2000,M,18220,40.0,MED,CAS,SANTIAGO,55,0,80960,0,0,294,0,3,2,5100000,NO,FUGA
2001,M,737822,52.0,UNV,SOL,SANTIAGO,128,0,0,0,5965,358,2760,373,2,3600000,NO,FUGA
2002,F,14253,39.0,MED,SOL,LINARES,78,0,554590,0,15948,1204,0,9,1,1200000,SI,NO FUGA
2003,M,7712334,42.0,UNV,CAS,SANTIAGO,82,0,31005,0,5045,55,0,195,1,1900000,NO,FUGA
2004,M,780362,44.0,UNV,SEP,SANTIAGO,31,574404,57796,0,0,1596,0,0,1,4100000,SI,FUGA
2005,F,20782,61.0,TEC,SOL,SANTIAGO,52,0,49093,0,0,11,27314,0,1,8000000,SI,NO FUGA
2006,F,397420,34.0,UNV,CAS,SANTIAGO,83,0,416311,0,942118,118,0,28,1,3500000,SI,NO FUGA
2007,M,558129,48.0,UNV,SOL,SANTIAGO,152,0,6732,0,2567,38,0,244,1,4800000,NO,FUGA
2008,F,59793,25.0,TEC,CAS,SANTIAGO,16,0,59841,0,0,65,0,0,1,2600000,SI,FUGA
2009,M,1487077,43.0,UNV,CAS,IQUIQUE,10,0,681603,0,0,2,18357,0,1,8000000,NO,NO FUGA
2010,F,657187,51.0,MED,CAS,SANTIAGO,90,0,0,11078793,0,131,0,8313,1,8000000,NO,NO FUGA
2011,F,10046,35.0,TEC,CAS,SANTIAGO,92,0,294341,0,160490,192,241,105,1,2400000,NO,NO FUGA
2012,M,180916,49.0,UNV,CAS,ARICA,138,0,384,0,44690,22,0,122,1,2200000,NO,FUGA
2013,M,331514,45.0,UNV,CAS,SANTIAGO,31,0,27008,0,139152,323,0,2970,1,3800000,NO,FUGA
2014,M,69387,40.0,UNV,CAS,SANTIAGO,125,0,322454,0,59224,28,0,32,1,2400000,NO,FUGA
2015,M,1089049,53.0,UNV,SEP,CONCEPCION,27,0,310334,0,20929,112,7981,231,1,5300000,NO,FUGA
2016,M,3470968,44.0,UNV,CAS,SANTIAGO,55,0,178230,0,179010,0,0,0,1,1900000,NO,FUGA
2017,M,13346,44.0,UNV,CAS,SANTIAGO,55,0,603426,0,743169,76,0,10721,1,5600000,SI,FUGA
2018,F,11397,62.0,TEC,SOL,LA SERENA,34,0,177239,0,26854,0,795,0,0,1500000,NO,NO FUGA
2019,M,446648,49.0,UNV,CAS,ARICA,138,358322,4165,0,47882,511,650,21,1,1000000,NO,FUGA
2020,F,18120,45.0,MED,SOL,SANTIAGO,16,0,562886,0,0,439,0,0,1,1300000,SI,NO FUGA
2021,F,15017,45.0,TEC,SOL,SANTIAGO,80,0,265946,0,828651,1681,0,154,1,700000,SI,NO FUGA
2022,F,2375673,56.0,MED,CAS,SANTIAGO,24,0,2260560,0,0,0,12098,0,1,8000000,NO,NO FUGA
2023,M,73810,43.0,UNV,CAS,SANTIAGO,50,0,121203,337165,109451,213,1887,690,2,1500000,NO,FUGA
2024,M,345202,38.0,TEC,CAS,QUILPUE,43,0,100998,0,0,10,0,0,1,1600000,NO,NO FUGA
2025,F,2491520,40.0,TEC,SEP,VALLENAR,33,0,176676,0,123624,314,7540,63,1,3600000,NO,NO FUGA
2026,M,213761,38.0,UNV,CAS,PANGUIPULLI,66,0,177109,0,53161,0,0,50,0,2200000,NO,NO FUGA
2027,F,401148,45.0,UNV,CAS,SANTIAGO,31,0,692,0,0,293,0,0,1,1800000,NO,FUGA
2028,M,2674979,44.0,UNV,CAS,SANTIAGO,55,454258,460533,0,141379,1841,23613,2140,2,2000000,NO,FUGA
2029,M,8098,55.0,UNV,CAS,SANTIAGO,59,0,10854,0,121046,2,0,183,1,3900000,SI,FUGA
2030,M,227368,40.0,UNV,SOL,CONCEPCION,27,200258,0,0,0,416,0,0,1,1600000,NO,FUGA
2031,M,1415267,51.0,UNV,SOL,SANTIAGO,90,0,29306,0,703427,2367,14446,1249,3,6400000,NO,FUGA
2032,M,6948519,32.0,MED,CAS,SANTIAGO,55,61516,1020407,0,0,109,4473,0,1,2600000,NO,FUGA
2033,F,44075,48.0,MED,SOL,COPIAPO,14,0,0,0,0,196,0,0,1,1500000,SI,NO FUGA
2034,M,1023558,44.0,MED,CAS,SANTIAGO,123,0,439590,5166482,648604,2762,3445,642,2,2900000,SI,FUGA
2035,M,25232,62.0,TEC,SOL,RANCAGUA,56,0,350584,0,0,469,2527,0,1,1100000,NO,NO FUGA
2036,F,177905,36.0,TEC,SOL,SANTIAGO,37,0,493118,0,0,37,0,0,1,1400000,NO,NO FUGA
2037,F,42107,45.0,MED,SOL,SANTIAGO,19,0,1059,0,146127,115,714,755,1,750000,SI,NO FUGA
2038,M,1610232,42.0,MED,CAS,ARICA,138,539540,91569,0,0,891,0,2051,1,7000000,NO,FUGA
2039,F,201090,58.0,UNV,CAS,SANTIAGO,45,0,57238,0,0,168,0,0,1,6500000,SI,NO FUGA
2040,M,1019226,40.0,MED,CAS,SANTIAGO,29,0,2266,109199,492870,405,0,2597,2,2400000,SI,FUGA
2041,M,186055,37.0,TEC,CAS,SANTIAGO,90,0,0,0,0,35,21383,0,1,5000000,NO,NO FUGA
2042,F,23956,41.0,TEC,SEP,IQUIQUE,10,0,187488,0,0,0,23048,0,0,8000000,NO,NO FUGA
2043,M,432981,37.0,TEC,CAS,SANTA CRUZ,79,0,224434,0,239680,44,151,285,3,2300000,NO,NO FUGA
2044,M,316415,50.0,UNV,SOL,ARICA,138,0,195162,0,0,5,0,0,1,2200000,NO,FUGA
2045,F,2888829,34.0,TEC,VIU,LA SERENA,34,0,0,0,0,0,0,7,0,2700000,NO,NO FUGA
2046,F,529553,45.0,TEC,CAS,ARICA,138,568737,5291,0,24886,1877,0,147,1,1900000,NO,FUGA
2047,F,1471243,29.0,TEC,VIU,SANTIAGO,90,0,0,1303223,0,0,0,4275,0,5400000,NO,NO FUGA
2048,M,425135,43.0,TEC,CAS,SANTIAGO,31,0,441837,0,0,1315,0,1,1,2900000,NO,FUGA
2049,F,559366,40.0,MED,CAS,SAN FELIPE,69,0,321094,0,56935,27,0,117,1,2600000,NO,NO FUGA
2050,F,796163,41.0,MED,CAS,SANTIAGO,102,0,251836,0,850531,468,0,102,1,3200000,SI,NO FUGA
2051,F,62163,53.0,MED,CAS,CONCEPCION,27,0,30610,0,0,260,7020,0,1,4100000,NO,FUGA
2052,M,405315,38.0,MED,SOL,DONIHUE,56,0,12918,0,21338,242,0,0,1,1800000,NO,NO FUGA
2053,M,550636,53.0,MED,CAS,CONCEPCION,27,733639,200178,0,0,974,0,106,1,2900000,SI,FUGA
2054,M,188874,47.0,UNV,CAS,ARICA,138,0,197488,0,16263,204,0,104,1,1700000,NO,FUGA
2055,M,247499,40.0,MED,CAS,CONCEPCION,27,0,449339,0,0,3,0,0,1,5100000,NO,FUGA
2056,M,232619,50.0,UNV,SOL,ARICA,138,0,68673,0,0,61,0,0,1,2600000,NO,FUGA
2057,F,799431,51.0,MED,SOL,SANTIAGO,90,0,298255,0,0,59,2022,0,1,4000000,NO,NO FUGA
2058,M,21014,35.0,TEC,SOL,SANTIAGO,29,316919,131118,0,0,19,0,0,1,1900000,NO,NO FUGA
2059,F,26057,38.0,TEC,SOL,SANTIAGO,122,0,0,0,0,0,0,9,0,3800000,SI,NO FUGA
2060,M,81033,43.0,UNV,CAS,ARICA,138,0,126206,0,0,748,0,0,2,4500000,NO,FUGA
2061,M,89174,40.0,BAS,CAS,PUERTO MONTT,47,0,546867,0,0,52,0,62,2,1200000,NO,NO FUGA
2062,F,776601,52.0,TEC,CAS,SANTIAGO,45,0,0,11363,0,3,0,0,1,8000000,NO,NO FUGA
2063,F,7114907,34.0,TEC,VIU,SANTIAGO,53,0,356227,0,2503,0,2384,6,0,1400000,NO,NO FUGA
2064,M,198319,28.0,TEC,CAS,CONCEPCION,27,0,101824,0,115288,0,0,9,1,1200000,NO,FUGA
2065,M,1455104,50.0,MED,CAS,RANCAGUA,56,170526,0,0,237899,1542,0,328,1,7900000,NO,NO FUGA
2066,M,605736,41.0,UNV,CAS,SANTIAGO,144,0,0,0,0,0,0,1,0,5000000,NO,NO FUGA
2067,M,1388479,50.0,MED,CAS,SANTIAGO,84,0,28107,0,164724,0,3786,2,1,7000000,NO,FUGA
2068,M,372219,49.0,UNV,CAS,SANTIAGO,28,0,178347,0,6727,142,0,0,1,1600000,SI,FUGA
2069,M,1652456,43.0,UNV,CAS,SANTIAGO,73,0,17149,0,0,560,0,0,2,3000000,NO,FUGA
2070,M,765344,40.0,MED,CAS,IQUIQUE,10,0,144109,0,389802,290,0,501,1,4200000,SI,NO FUGA
2071,M,424142,39.0,UNV,CAS,COYHAIQUE,64,0,435688,0,756147,5453,49963,7361,2,5000000,NO,NO FUGA
2072,M,50085,47.0,UNV,CAS,SANTIAGO,52,0,103315,0,0,60,0,0,2,5000000,NO,FUGA
2073,M,336471,52.0,UNV,CAS,CONCEPCION,27,0,13214,1273852,40042,1,0,3927,1,1800000,NO,FUGA
2074,F,866405,44.0,MED,CAS,SANTIAGO,90,0,745044,0,0,2123,11490,1323,3,5200000,NO,NO FUGA
2075,M,432365,47.0,UNV,VIU,ARICA,138,0,1590868,0,392307,1727,0,7050,3,7800000,NO,FUGA
2076,M,1499161,54.0,UNV,SOL,SANTIAGO,90,0,1633342,0,0,6480,22732,614,2,3700000,SI,FUGA
2077,M,302809,41.0,MED,SOL,ARICA,138,0,20768,423318,0,209,0,93,1,2400000,NO,FUGA
2078,M,182941,48.0,UNV,CAS,ARICA,138,294279,281621,0,0,1875,296,0,1,500000,NO,FUGA
2079,F,352453,32.0,MED,CAS,SANTIAGO,37,0,236182,0,0,32,62,0,1,2100000,NO,NO FUGA
2080,M,422553,53.0,TEC,CAS,AYSEN,95,0,0,0,0,12,0,331,1,2400000,NO,NO FUGA
2081,M,68313,26.0,UNV,SOL,SANTIAGO,37,0,0,0,0,3,0,27,1,5900000,NO,NO FUGA
2082,F,31260,46.0,TEC,SOL,SANTIAGO,41,0,1051465,0,0,2,0,15,1,2600000,SI,NO FUGA
2083,M,277887,29.0,UNV,SOL,SANTIAGO,19,0,139504,0,8980,0,5590,27,0,1600000,NO,NO FUGA
2084,M,823135,38.0,UNV,CAS,SANTIAGO,52,0,500848,0,0,799,14708,1,3,6000000,NO,NO FUGA
2085,F,58944,46.0,TEC,SOL,PUNTA ARENAS,71,0,128212,0,0,3,0,0,1,2300000,NO,NO FUGA
2086,M,31110,46.0,UNV,CAS,SANTIAGO,55,0,0,0,340286,407,7079,1164,1,8000000,NO,FUGA
2087,F,210567,29.0,UNV,SOL,SANTIAGO,52,0,313607,0,164173,70,0,321,1,1900000,NO,NO FUGA
2088,F,368128,50.0,UNV,SOL,SANTIAGO,139,0,0,0,0,0,0,0,0,5000000,NO,NO FUGA
2089,F,4238245,53.0,MED,CAS,SANTIAGO,85,0,2769519,747177,0,7903,12945,1408,1,8000000,NO,NO FUGA
2090,M,346019,45.0,TEC,CAS,ARICA,138,0,62,0,203524,0,0,347,1,2700000,NO,FUGA
2091,F,5349,41.0,TEC,SOL,PUNTA ARENAS,71,0,69653,0,0,4,0,0,1,2500000,SI,NO FUGA
2092,F,33691,41.0,TEC,SOL,PENCO,27,0,219187,0,0,74,0,111,1,1300000,SI,NO FUGA
2093,M,419728,33.0,TEC,CAS,CALAMA,12,425712,490716,0,0,1136,4189,0,2,1300000,NO,NO FUGA
2094,F,272754,29.0,MED,SOL,SANTIAGO,142,0,434453,0,0,26,0,0,1,1900000,SI,NO FUGA
2095,M,1060563,50.0,TEC,CAS,ARICA,138,0,953788,0,0,0,16105,0,1,8000000,NO,FUGA
2096,M,4260843,42.0,UNV,CAS,SANTIAGO,55,427484,138201,0,20453,380,0,0,1,1200000,NO,FUGA
2097,F,181414,45.0,UNV,CAS,SANTIAGO,31,0,232730,0,0,0,0,17,1,2500000,NO,FUGA
2098,M,11361,40.0,UNV,SEP,SANTIAGO,55,0,0,0,0,0,200,0,1,4000000,NO,FUGA
2099,F,165431,54.0,MED,CAS,SANTIAGO,73,0,138355,0,144556,63,0,0,1,3800000,NO,FUGA
2100,M,169846,41.0,UNV,CAS,SANTIAGO,55,0,348326,0,0,0,0,95,1,1500000,NO,FUGA
2101,M,527832,42.0,TEC,CAS,SANTIAGO,90,0,0,0,0,0,26746,0,0,2700000,NO,NO FUGA
2102,F,8067,44.0,MED,SOL,SANTIAGO,101,0,0,0,28271,0,0,3284,0,7500000,SI,NO FUGA
2103,F,219079,53.0,TEC,CAS,SANTIAGO,84,0,3140,0,388650,541,0,102,1,1900000,NO,FUGA
2104,M,302295,49.0,UNV,SOL,ARICA,138,0,366940,0,117847,91,0,466,2,1500000,NO,FUGA
2105,M,273617,53.0,UNV,SOL,SANTIAGO,16,0,122067,0,391603,788,13025,607,2,1700000,NO,FUGA
2106,M,32828,50.0,UNV,CAS,SANTIAGO,125,0,24533,0,47511,2097,0,35,1,2600000,NO,FUGA
2107,F,46625,44.0,TEC,SOL,ANCUD,94,1612328,350309,0,505200,3487,237,34,1,7800000,SI,NO FUGA
2108,M,114157,47.0,UNV,SOL,ARICA,138,4803979,7546,0,189962,2517,0,19021,3,3000000,SI,FUGA
2109,M,2943645,42.0,UNV,CAS,SANTIAGO,55,1488583,1055099,0,469234,3079,0,91,1,3200000,SI,FUGA
2110,F,32910,38.0,TEC,SOL,SANTIAGO,92,0,463931,0,0,1,24731,0,1,5100000,SI,NO FUGA
2111,M,1040669,42.0,MED,CAS,OSORNO,61,0,1064194,0,0,0,4637,0,0,8000000,NO,NO FUGA
2112,M,533635,44.0,UNV,CAS,SANTIAGO,55,0,1216505,0,7339,1611,5427,99,2,1700000,NO,FUGA
2113,F,6632201,30.0,TEC,VIU,OSORNO,61,0,409898,0,0,2,15627,0,1,1900000,NO,NO FUGA
2114,F,94292,48.0,UNV,CAS,SANTIAGO,48,0,7441,0,231529,478,0,104,1,3700000,NO,FUGA
2115,M,445483,43.0,UNV,CAS,SANTIAGO,16,0,0,0,0,121,866,76,1,1500000,NO,FUGA
2116,F,537623,48.0,UNV,CAS,SANTIAGO,31,0,2138,0,397504,1800,0,16158,2,750000,NO,FUGA
2117,M,553688,48.0,UNV,CAS,ARICA,138,0,358562,0,799306,11,0,442,1,2400000,NO,FUGA
2118,F,266544,37.0,TEC,SOL,SANTIAGO,90,0,554593,0,0,0,0,303,0,3200000,NO,NO FUGA
2119,M,1209750,49.0,TEC,SEP,ARICA,138,0,59218,0,0,342,0,254,3,6200000,NO,FUGA
2120,M,307167,41.0,MED,CAS,SANTIAGO,142,0,155113,0,299154,1347,0,0,1,2800000,SI,FUGA
2121,M,182547,52.0,MED,CAS,ARICA,138,0,81772,0,1696254,5,0,1981,1,7300000,SI,FUGA
2122,F,13862,60.0,MED,SOL,VALPARAISO,15,0,314130,0,141711,24,0,414,1,1000000,SI,NO FUGA
2123,F,17172,49.0,TEC,CAS,CALAMA,12,0,3418,0,0,398,0,0,1,1300000,NO,NO FUGA
2124,M,191945,45.0,UNV,CAS,SANTIAGO,131,0,34570,0,153733,164,8168,49,1,1800000,SI,FUGA
2125,M,1274375,41.0,UNV,CAS,SANTIAGO,55,625650,151086,0,101393,486,0,28,1,1500000,NO,FUGA
2126,M,296475,52.0,UNV,SOL,SANTIAGO,28,0,5702,0,341524,491,3570,64,2,2000000,NO,FUGA
2127,M,512198,37.0,MED,CAS,SANTIAGO,90,0,0,0,0,49,18912,0,1,5000000,NO,NO FUGA
2128,M,2483,40.0,UNV,CAS,SANTIAGO,55,0,362382,0,143930,65,33566,376,1,3400000,NO,FUGA
2129,M,401905,40.0,UNV,CAS,SANTIAGO,102,0,92525,0,0,99,18034,0,1,8000000,NO,FUGA
2130,M,3152,47.0,UNV,CAS,SANTIAGO,31,789073,231805,0,933136,1744,0,5659,2,1600000,NO,FUGA
2131,F,36072,50.0,TEC,SOL,CHILLAN,67,0,0,0,0,0,0,0,0,2400000,SI,NO FUGA
2132,F,62126,53.0,TEC,SOL,RANCAGUA,90,0,669340,0,0,2003,0,0,1,1600000,SI,NO FUGA
2133,M,251277,38.0,UNV,CAS,SANTIAGO,120,0,550800,0,3354,758,0,34219,1,6700000,NO,NO FUGA
2134,M,1009284,44.0,TEC,SEP,SANTIAGO,45,0,34397,0,571110,231,0,696,1,6400000,NO,NO FUGA
2135,M,180423,30.0,UNV,CAS,SANTIAGO,103,0,41348,0,218815,1167,572,27,3,1200000,NO,NO FUGA
2136,F,4263445,37.0,TEC,VIU,ARICA,37,0,555080,0,0,199,3467,0,1,8000000,NO,NO FUGA
2137,M,259565,46.0,UNV,CAS,SANTIAGO,31,0,6005,0,7945,497,0,230,2,2700000,SI,FUGA
2138,M,4190458,35.0,UNV,CAS,SANTIAGO,55,0,275357,0,247791,385,0,281,1,1600000,NO,FUGA
2139,F,243686,45.0,MED,CAS,SANTIAGO,73,0,93227,0,47232,0,0,220,0,2300000,NO,NO FUGA
2140,F,7024,41.0,TEC,SOL,SANTIAGO,83,0,0,0,0,382,0,0,1,900000,SI,NO FUGA
2141,M,1817021,40.0,UNV,SEP,SANTIAGO,90,0,443144,0,87703,1328,19806,1306,1,3600000,NO,FUGA
2142,M,2802729,44.0,TEC,CAS,SANTIAGO,52,423964,35980,0,421005,719,25844,1,1,8000000,NO,NO FUGA
2143,F,821164,46.0,UNV,CAS,SANTIAGO,31,0,24311,0,0,277,2000,0,1,4500000,NO,FUGA
2144,M,4487760,41.0,UNV,CAS,SANTIAGO,138,0,801175,0,147342,103,0,37016,1,3000000,NO,FUGA
2145,M,31983,48.0,MED,CAS,SANTIAGO,55,1569953,0,0,0,61,217,198,2,3300000,NO,FUGA
2146,M,35946,46.0,UNV,CAS,SANTIAGO,92,0,8251,0,156337,97,0,73,1,5400000,NO,FUGA
2147,M,1123705,30.0,MED,CAS,SANTIAGO,90,0,13,0,249586,1439,0,2459,3,3200000,NO,NO FUGA
2148,M,624324,44.0,UNV,CAS,SANTIAGO,103,0,729488,0,0,0,0,8727,1,3000000,NO,NO FUGA
2149,M,1256039,48.0,UNV,CAS,ARICA,138,0,117731,0,386594,0,10330,407,1,6200000,NO,FUGA
2150,F,70772,44.0,UNV,SOL,SANTIAGO,148,0,303373,0,16551,175,26968,183,1,7400000,SI,NO FUGA
2151,F,134950,46.0,MED,SOL,SANTIAGO,73,0,464282,0,0,0,15873,0,0,2800000,NO,NO FUGA
2152,F,1037129,53.0,TEC,CAS,SANTIAGO,90,0,174369,4868097,0,249,7948,11,1,6900000,NO,NO FUGA
2153,M,116645,39.0,TEC,CAS,IQUIQUE,22,0,69281,0,0,2,767,0,2,1500000,NO,NO FUGA
2154,M,37858,45.0,UNV,SOL,SANTIAGO,76,0,30694,0,0,88,0,0,1,1900000,SI,FUGA
2155,F,329154,31.0,TEC,SOL,VALPARAISO,47,0,24455,0,180499,4,0,5,1,1800000,SI,NO FUGA
2156,F,7679,48.0,TEC,SOL,SANTIAGO,93,0,243789,0,1679189,330,0,1788,1,6300000,SI,NO FUGA
2157,F,411775,27.0,TEC,SOL,SANTIAGO,41,0,112422,0,0,2,0,0,1,2000000,NO,NO FUGA
2158,F,38304,31.0,EUN,SOL,SANTIAGO,84,0,179390,0,0,60,0,38,1,1600000,NO,NO FUGA
2159,M,11143,44.0,UNV,CAS,SANTIAGO,55,0,430578,0,0,123,0,0,1,1400000,NO,FUGA
2160,M,550403,40.0,MED,CAS,ANTOFAGASTA,13,0,175469,0,111,27,0,0,1,2600000,NO,NO FUGA
2161,F,913709,52.0,UNV,CAS,SANTIAGO,31,0,235108,0,93281,18,0,456,3,2100000,NO,FUGA
2162,F,718481,36.0,UNV,SOL,VINA DEL MAR,88,0,367849,0,0,0,0,16,0,4200000,NO,NO FUGA
2163,M,434938,48.0,UNV,CAS,ARICA,138,0,0,0,586,0,43,0,1,4100000,NO,FUGA
2164,M,860299,45.0,UNV,SOL,SANTIAGO,31,121625,1002789,0,46933,5531,0,3567,3,1000000,NO,FUGA
2165,M,42966,44.0,MED,CAS,SANTIAGO,55,118219,7651,0,199648,365,0,15,1,1400000,NO,FUGA
2166,M,1004261,53.0,MED,CAS,CONCEPCION,27,437336,563947,0,0,53,34295,0,1,7500000,NO,FUGA
2167,M,19078,34.0,UNV,CAS,SANTIAGO,130,0,260282,0,0,1188,0,0,3,500000,SI,NO FUGA
2168,F,292643,55.0,MED,CAS,VALDIVIA,74,0,355782,0,0,1451,0,0,1,2600000,NO,NO FUGA
2169,F,1656954,42.0,TEC,SOL,SANTIAGO,101,0,704768,0,25514,0,56234,2495,0,8000000,NO,NO FUGA
2170,M,791032,46.0,UNV,CAS,SANTIAGO,23,0,275840,0,1165643,2132,0,101,2,2500000,NO,FUGA
2171,M,657448,33.0,TEC,CAS,SANTIAGO,48,0,137044,0,0,0,0,0,1,2200000,NO,NO FUGA
2172,M,1226521,44.0,UNV,CAS,SANTIAGO,55,0,4545,0,96161,90,0,76,1,1700000,NO,FUGA
2173,F,2366007,34.0,TEC,SOL,CALAMA,12,178710,405223,0,16214,354,0,0,1,1500000,NO,NO FUGA
2174,M,7542,51.0,UNV,CAS,SANTIAGO,55,0,304621,0,2022132,635,0,20609,1,3700000,NO,FUGA
2175,F,207842,27.0,UNV,SOL,SANTIAGO,32,0,72685,0,42925,54,0,246,1,2000000,NO,NO FUGA
2176,F,66207,47.0,TEC,SOL,PUNTA ARENAS,71,1452964,114641,0,0,536,0,0,1,2100000,SI,NO FUGA
2177,M,124410,31.0,MED,SOL,SANTIAGO,90,1289345,211942,0,0,619,0,0,1,2100000,NO,NO FUGA
